attributes,threshold,vector_size,min_count,iterative,true_positives,false_positives,false_negatives,precision,recall,f1,jaccard_index,fbeta
['content'],0.4,300.0,1.0,0.0,56,42,86,0.5714285714285711,0.394366197183098,0.46666666666666606,0.21292775665399202,0.5243445692883895
['content'],0.5,50.0,10.0,0.0,30,26,112,0.535714285714285,0.211267605633802,0.30303030303030304,0.10380622837370201,0.4098360655737705
['content'],0.5,50.0,1.0,0.0,55,57,87,0.49107142857142805,0.38732394366197104,0.433070866141732,0.208333333333333,0.4661016949152542
['content'],0.4,300.0,20.0,0.0,14,4,128,0.777777777777777,0.098591549295774,0.17499999999999902,0.045901639344262,0.32710280373831774
['content'],0.5,50.0,50.0,0.0,22,9,120,0.7096774193548381,0.154929577464788,0.25433526011560603,0.074074074074074,0.41353383458646614
['content'],0.5,50.0,20.0,0.0,27,21,115,0.5625,0.190140845070422,0.284210526315789,0.092465753424657,0.4041916167664671
['content'],0.5,100.0,50.0,0.0,8,3,134,0.7272727272727271,0.056338028169014,0.10457516339869201,0.02572347266881,0.21505376344086022
['content'],0.5,100.0,20.0,0.0,13,2,129,0.866666666666666,0.091549295774647,0.16560509554140102,0.042483660130718005,0.3217821782178218
['content'],0.5,100.0,10.0,0.0,17,4,125,0.8095238095238091,0.119718309859154,0.20858895705521402,0.056291390728476005,0.37610619469026546
['content'],0.5,100.0,1.0,0.0,39,21,103,0.65,0.274647887323943,0.38613861386138604,0.139285714285714,0.5104712041884817
['content'],0.5,100.0,5.0,0.0,22,7,120,0.758620689655172,0.154929577464788,0.25730994152046704,0.074074074074074,0.4263565891472868
['content'],0.5,200.0,1.0,0.0,22,9,120,0.7096774193548381,0.154929577464788,0.25433526011560603,0.074074074074074,0.41353383458646614
['content'],0.5,200.0,10.0,0.0,6,0,136,1.0,0.04225352112676,0.081081081081081,0.019169329073482,0.18072289156626506
['content'],0.5,200.0,20.0,0.0,4,0,138,1.0,0.028169014084507,0.054794520547945,0.012698412698412001,0.12658227848101267
['content'],0.5,200.0,5.0,0.0,9,0,133,1.0,0.06338028169014001,0.119205298013245,0.029032258064516002,0.25280898876404495
['content'],0.5,200.0,50.0,0.0,4,0,138,1.0,0.028169014084507,0.054794520547945,0.012698412698412001,0.12658227848101267
['concept definitions'],0.2,50.0,10.0,0.0,23,142,119,0.13939393939393901,0.161971830985915,0.149837133550488,0.077702702702702,0.1433915211970075
['concept definitions'],0.2,50.0,5.0,0.0,23,147,119,0.135294117647058,0.161971830985915,0.14743589743589702,0.077702702702702,0.13990267639902676
['concept definitions'],0.2,50.0,1.0,0.0,20,150,122,0.11764705882352901,0.14084507042253502,0.128205128205128,0.066889632107023,0.12165450121654502
['content'],0.5,300.0,5.0,0.0,7,0,135,1.0,0.049295774647887,0.09395973154362401,0.022435897435897002,0.20588235294117646
['content'],0.5,300.0,10.0,0.0,6,0,136,1.0,0.04225352112676,0.081081081081081,0.019169329073482,0.18072289156626506
['concept definitions'],0.2,50.0,50.0,0.0,22,150,120,0.127906976744186,0.154929577464788,0.140127388535031,0.074074074074074,0.13253012048192772
['concept definitions'],0.2,50.0,20.0,0.0,21,148,121,0.124260355029585,0.147887323943661,0.135048231511254,0.070469798657718,0.12836185819070906
['concept definitions'],0.2,100.0,1.0,0.0,18,115,124,0.135338345864661,0.12676056338028102,0.13090909090909,0.059800664451827,0.13353115727002968
['concept definitions'],0.2,100.0,5.0,0.0,18,114,124,0.13636363636363602,0.12676056338028102,0.131386861313868,0.059800664451827,0.13432835820895522
['content'],0.5,300.0,1.0,0.0,20,7,122,0.74074074074074,0.14084507042253502,0.236686390532544,0.066889632107023,0.4
['concept definitions'],0.2,100.0,10.0,0.0,19,120,123,0.136690647482014,0.13380281690140802,0.13523131672597802,0.063333333333333,0.1361031518624642
['content'],0.5,300.0,50.0,0.0,3,0,139,1.0,0.02112676056338,0.041379310344827,0.009493670886075,0.09740259740259741
['content'],0.5,300.0,20.0,0.0,5,0,137,1.0,0.035211267605633,0.06802721088435301,0.01592356687898,0.15432098765432098
['concept definitions'],0.2,100.0,50.0,0.0,23,126,119,0.15436241610738202,0.161971830985915,0.15807560137457002,0.077702702702702,0.15582655826558264
['concept definitions'],0.2,100.0,20.0,0.0,18,128,124,0.12328767123287601,0.12676056338028102,0.125,0.059800664451827,0.12396694214876033
['concept definitions'],0.2,200.0,5.0,0.0,18,82,124,0.18,0.12676056338028102,0.148760330578512,0.059800664451827,0.16605166051660517
['concept definitions'],0.2,200.0,10.0,0.0,17,85,125,0.16666666666666602,0.119718309859154,0.139344262295081,0.056291390728476005,0.15454545454545454
['concept definitions'],0.2,200.0,1.0,0.0,16,81,126,0.164948453608247,0.112676056338028,0.13389121338912102,0.052805280528052,0.1509433962264151
['concept definitions'],0.2,200.0,20.0,0.0,18,83,124,0.17821782178217802,0.12676056338028102,0.148148148148148,0.059800664451827,0.16483516483516483
['concept definitions'],0.2,200.0,50.0,0.0,18,84,124,0.17647058823529402,0.12676056338028102,0.147540983606557,0.059800664451827,0.16363636363636364
['concept definitions'],0.2,300.0,1.0,0.0,15,76,127,0.164835164835164,0.105633802816901,0.128755364806866,0.04934210526315701,0.1482213438735178
['concept definitions'],0.2,300.0,10.0,0.0,16,75,126,0.175824175824175,0.112676056338028,0.137339055793991,0.052805280528052,0.15810276679841898
['concept definitions'],0.2,300.0,5.0,0.0,17,72,125,0.191011235955056,0.119718309859154,0.147186147186147,0.056291390728476005,0.1706827309236948
['concept definitions'],0.2,300.0,20.0,0.0,18,73,124,0.19780219780219702,0.12676056338028102,0.15450643776824002,0.059800664451827,0.17786561264822134
['concept definitions'],0.4,50.0,1.0,0.0,22,76,120,0.224489795918367,0.154929577464788,0.18333333333333302,0.074074074074074,0.20599250936329588
['concept definitions'],0.2,300.0,50.0,0.0,16,76,126,0.17391304347826,0.112676056338028,0.13675213675213602,0.052805280528052,0.1568627450980392
['concept definitions'],0.4,50.0,5.0,0.0,21,74,121,0.22105263157894703,0.147887323943661,0.177215189873417,0.070469798657718,0.20114942528735633
['concept definitions'],0.4,50.0,10.0,0.0,22,75,120,0.22680412371134,0.154929577464788,0.18410041841004102,0.074074074074074,0.20754716981132076
['concept definitions'],0.4,50.0,50.0,0.0,20,76,122,0.208333333333333,0.14084507042253502,0.168067226890756,0.066889632107023,0.19011406844106463
['concept definitions'],0.4,50.0,20.0,0.0,21,72,121,0.22580645161290303,0.147887323943661,0.17872340425531902,0.070469798657718,0.20428015564202334
['concept definitions'],0.4,100.0,1.0,0.0,16,72,126,0.18181818181818102,0.112676056338028,0.139130434782608,0.052805280528052,0.16194331983805668
['concept definitions'],0.4,100.0,5.0,0.0,20,63,122,0.24096385542168602,0.14084507042253502,0.177777777777777,0.066889632107023,0.2109704641350211
['concept definitions'],0.4,100.0,50.0,0.0,18,57,124,0.24,0.12676056338028102,0.16589861751152002,0.059800664451827,0.20361990950226244
['concept definitions'],0.4,100.0,20.0,0.0,18,63,124,0.22222222222222202,0.12676056338028102,0.16143497757847503,0.059800664451827,0.19313304721030042
['concept definitions'],0.4,100.0,10.0,0.0,18,64,124,0.21951219512195103,0.12676056338028102,0.160714285714285,0.059800664451827,0.19148936170212766
['concept definitions'],0.4,200.0,1.0,0.0,16,69,126,0.18823529411764703,0.112676056338028,0.140969162995594,0.052805280528052,0.16597510373443983
['concept definitions'],0.4,200.0,50.0,0.0,18,51,124,0.260869565217391,0.12676056338028102,0.170616113744075,0.059800664451827,0.215311004784689
['concept definitions'],0.4,200.0,5.0,0.0,17,66,125,0.204819277108433,0.119718309859154,0.151111111111111,0.056291390728476005,0.17932489451476794
['concept definitions'],0.4,200.0,10.0,0.0,16,66,126,0.195121951219512,0.112676056338028,0.14285714285714202,0.052805280528052,0.1702127659574468
['concept definitions'],0.4,200.0,20.0,0.0,19,62,123,0.23456790123456703,0.13380281690140802,0.17040358744394601,0.063333333333333,0.20386266094420602
['concept definitions'],0.4,300.0,10.0,0.0,17,64,125,0.209876543209876,0.119718309859154,0.152466367713004,0.056291390728476005,0.18240343347639484
['concept definitions'],0.4,300.0,5.0,0.0,16,68,126,0.19047619047619002,0.112676056338028,0.14159292035398202,0.052805280528052,0.16736401673640167
['concept definitions'],0.4,300.0,1.0,0.0,15,71,127,0.17441860465116202,0.105633802816901,0.13157894736842102,0.04934210526315701,0.15432098765432098
['concept definitions'],0.5,50.0,1.0,0.0,21,65,121,0.244186046511627,0.147887323943661,0.18421052631578902,0.070469798657718,0.21604938271604937
['concept definitions'],0.5,50.0,5.0,0.0,21,63,121,0.25,0.147887323943661,0.185840707964601,0.070469798657718,0.2196652719665272
['concept definitions'],0.5,50.0,10.0,0.0,19,64,123,0.228915662650602,0.13380281690140802,0.168888888888888,0.063333333333333,0.20042194092827004
['concept definitions'],0.4,300.0,50.0,0.0,17,52,125,0.24637681159420202,0.119718309859154,0.161137440758293,0.056291390728476005,0.20334928229665072
['concept definitions'],0.4,300.0,20.0,0.0,18,63,124,0.22222222222222202,0.12676056338028102,0.16143497757847503,0.059800664451827,0.19313304721030042
['concept definitions'],0.5,50.0,50.0,0.0,21,52,121,0.28767123287671204,0.147887323943661,0.19534883720930202,0.070469798657718,0.24193548387096775
['concept definitions'],0.5,50.0,20.0,0.0,22,58,120,0.275,0.154929577464788,0.198198198198198,0.074074074074074,0.23809523809523808
['concept definitions'],0.5,100.0,50.0,0.0,19,42,123,0.31147540983606503,0.13380281690140802,0.1871921182266,0.063333333333333,0.24611398963730569
['concept definitions'],0.5,100.0,1.0,0.0,19,60,123,0.24050632911392403,0.13380281690140802,0.171945701357466,0.063333333333333,0.2074235807860262
['concept definitions'],0.5,100.0,10.0,0.0,18,55,124,0.24657534246575302,0.12676056338028102,0.167441860465116,0.059800664451827,0.2073732718894009
['concept definitions'],0.5,100.0,20.0,0.0,18,52,124,0.257142857142857,0.12676056338028102,0.169811320754716,0.059800664451827,0.2132701421800948
['concept definitions'],0.5,100.0,5.0,0.0,18,58,124,0.23684210526315702,0.12676056338028102,0.165137614678899,0.059800664451827,0.20179372197309417
['concept definitions'],0.5,200.0,1.0,0.0,15,62,127,0.194805194805194,0.105633802816901,0.136986301369863,0.04934210526315701,0.16666666666666666
['concept definitions'],0.5,200.0,5.0,0.0,18,56,124,0.243243243243243,0.12676056338028102,0.16666666666666602,0.059800664451827,0.2054794520547945
['concept definitions'],0.5,200.0,20.0,0.0,17,49,125,0.257575757575757,0.119718309859154,0.16346153846153802,0.056291390728476005,0.20935960591133004
['concept definitions'],0.5,200.0,50.0,0.0,15,43,127,0.25862068965517204,0.105633802816901,0.15000000000000002,0.04934210526315701,0.20053475935828877
['concept definitions'],0.5,200.0,10.0,0.0,18,54,124,0.25,0.12676056338028102,0.16822429906542002,0.059800664451827,0.20930232558139536
['concept definitions'],0.5,300.0,5.0,0.0,17,58,125,0.22666666666666602,0.119718309859154,0.15668202764976902,0.056291390728476005,0.19230769230769232
['concept definitions'],0.5,300.0,10.0,0.0,18,53,124,0.25352112676056304,0.12676056338028102,0.169014084507042,0.059800664451827,0.2112676056338028
['concept definitions'],0.5,300.0,1.0,0.0,17,62,125,0.21518987341772103,0.119718309859154,0.15384615384615302,0.056291390728476005,0.185589519650655
['concept definitions'],0.5,300.0,20.0,0.0,17,50,125,0.25373134328358204,0.119718309859154,0.16267942583732,0.056291390728476005,0.2073170731707317
['concept definitions'],0.5,300.0,50.0,0.0,17,42,125,0.28813559322033905,0.119718309859154,0.169154228855721,0.056291390728476005,0.22486772486772486
['content'],0.4,50.0,20.0,True,49,64,93,0.43362831858407,0.34507042253521103,0.38431372549019605,0.18148148148148102,0.41245791245791247
['content'],0.4,50.0,10.0,True,52,64,90,0.448275862068965,0.366197183098591,0.40310077519379806,0.19475655430711603,0.429042904290429
['content'],0.4,100.0,5.0,True,51,40,91,0.56043956043956,0.35915492957746403,0.43776824034334705,0.190298507462686,0.5039525691699605
['content'],0.4,50.0,5.0,True,53,75,89,0.4140625,0.37323943661971803,0.39259259259259205,0.199248120300751,0.40519877675840976
['content'],0.4,50.0,1.0,True,68,83,74,0.45033112582781404,0.478873239436619,0.464163822525597,0.270916334661354,0.45576407506702415
['content'],0.4,100.0,20.0,True,40,22,102,0.6451612903225801,0.28169014084507005,0.39215686274509803,0.14336917562724,0.5128205128205128
['content'],0.4,100.0,10.0,True,39,31,103,0.557142857142857,0.274647887323943,0.36792452830188604,0.139285714285714,0.46208530805687204
['content'],0.4,100.0,1.0,True,57,75,85,0.43181818181818105,0.40140845070422504,0.41605839416058304,0.217557251908396,0.4253731343283582
['content'],0.4,200.0,10.0,True,26,7,116,0.7878787878787871,0.183098591549295,0.29714285714285704,0.08873720136518701,0.4744525547445255
['content'],0.4,200.0,20.0,True,15,2,127,0.8823529411764701,0.105633802816901,0.18867924528301802,0.04934210526315701,0.35714285714285715
['content'],0.5,50.0,5.0,True,38,33,104,0.5352112676056331,0.26760563380281605,0.356807511737089,0.13523131672597802,0.4460093896713615
['content'],0.5,50.0,10.0,True,32,28,110,0.533333333333333,0.225352112676056,0.316831683168316,0.111498257839721,0.418848167539267
['content'],0.5,50.0,20.0,True,25,24,117,0.5102040816326531,0.176056338028169,0.261780104712041,0.08503401360544201,0.3698224852071006
['content'],0.4,200.0,5.0,True,35,14,107,0.7142857142857141,0.246478873239436,0.366492146596858,0.123239436619718,0.5177514792899408
['content'],0.5,50.0,1.0,True,54,56,88,0.49090909090909,0.380281690140845,0.42857142857142805,0.20377358490566003,0.4639175257731959
['content'],0.4,200.0,1.0,True,54,48,88,0.529411764705882,0.380281690140845,0.442622950819672,0.20377358490566003,0.4909090909090909
['content'],0.5,100.0,20.0,True,16,5,126,0.7619047619047611,0.112676056338028,0.196319018404907,0.052805280528052,0.35398230088495575
['content'],0.5,100.0,10.0,True,17,4,125,0.8095238095238091,0.119718309859154,0.20858895705521402,0.056291390728476005,0.37610619469026546
['content'],0.5,100.0,1.0,True,38,21,104,0.644067796610169,0.26760563380281605,0.378109452736318,0.13523131672597802,0.5026455026455027
['content'],0.5,100.0,5.0,True,26,8,116,0.764705882352941,0.183098591549295,0.295454545454545,0.08873720136518701,0.4676258992805755
['content'],0.5,200.0,10.0,True,6,0,136,1.0,0.04225352112676,0.081081081081081,0.019169329073482,0.18072289156626506
['content'],0.5,200.0,5.0,True,9,0,133,1.0,0.06338028169014001,0.119205298013245,0.029032258064516002,0.25280898876404495
['content'],0.5,200.0,20.0,True,5,0,137,1.0,0.035211267605633,0.06802721088435301,0.01592356687898,0.15432098765432098
['content'],0.5,200.0,1.0,True,22,9,120,0.7096774193548381,0.154929577464788,0.25433526011560603,0.074074074074074,0.41353383458646614
['content'],0.6000000000000001,50.0,10.0,True,16,4,126,0.8,0.112676056338028,0.19753086419753002,0.052805280528052,0.36036036036036034
['content'],0.6000000000000001,50.0,20.0,True,12,6,130,0.6666666666666661,0.084507042253521,0.15,0.039087947882736,0.2803738317757009
['content'],0.6000000000000001,50.0,5.0,True,22,7,120,0.758620689655172,0.154929577464788,0.25730994152046704,0.074074074074074,0.4263565891472868
['content'],0.6000000000000001,50.0,1.0,True,30,12,112,0.7142857142857141,0.211267605633802,0.326086956521739,0.10380622837370201,0.4838709677419355
['content'],0.6000000000000001,100.0,10.0,True,5,0,137,1.0,0.035211267605633,0.06802721088435301,0.01592356687898,0.15432098765432098
['content'],0.6000000000000001,100.0,5.0,True,6,0,136,1.0,0.04225352112676,0.081081081081081,0.019169329073482,0.18072289156626506
['content'],0.6000000000000001,100.0,20.0,True,2,0,140,1.0,0.014084507042253001,0.027777777777777003,0.0063091482649840006,0.06666666666666667
['content'],0.6000000000000001,100.0,1.0,True,14,1,128,0.9333333333333331,0.098591549295774,0.178343949044585,0.045901639344262,0.3465346534653465
['concept definitions'],0.4,50.0,1.0,True,20,76,122,0.208333333333333,0.14084507042253502,0.168067226890756,0.066889632107023,0.19011406844106463
['concept definitions'],0.4,50.0,5.0,True,22,72,120,0.234042553191489,0.154929577464788,0.186440677966101,0.074074074074074,0.21235521235521235
['concept definitions'],0.4,50.0,10.0,True,21,70,121,0.23076923076923,0.147887323943661,0.18025751072961302,0.070469798657718,0.2075098814229249
['concept definitions'],0.4,50.0,20.0,True,23,69,119,0.25,0.161971830985915,0.19658119658119602,0.077702702702702,0.22549019607843138
['content'],0.6000000000000001,200.0,1.0,True,5,0,137,1.0,0.035211267605633,0.06802721088435301,0.01592356687898,0.15432098765432098
['content'],0.6000000000000001,200.0,5.0,True,2,0,140,1.0,0.014084507042253001,0.027777777777777003,0.0063091482649840006,0.06666666666666667
['content'],0.6000000000000001,200.0,10.0,True,0,0,142,,0.0,,0.0,0.0
['content'],0.6000000000000001,200.0,20.0,True,0,0,142,,0.0,,0.0,0.0
['concept definitions'],0.4,100.0,1.0,True,17,70,125,0.195402298850574,0.119718309859154,0.148471615720524,0.056291390728476005,0.17346938775510204
['concept definitions'],0.4,100.0,5.0,True,18,67,124,0.21176470588235202,0.12676056338028102,0.158590308370044,0.059800664451827,0.18672199170124482
['concept definitions'],0.4,100.0,10.0,True,18,66,124,0.21428571428571402,0.12676056338028102,0.15929203539823,0.059800664451827,0.18828451882845187
['concept definitions'],0.4,100.0,20.0,True,20,62,122,0.24390243902439002,0.14084507042253502,0.17857142857142802,0.066889632107023,0.2127659574468085
['concept definitions'],0.4,200.0,1.0,True,18,68,124,0.20930232558139503,0.12676056338028102,0.157894736842105,0.059800664451827,0.18518518518518517
['concept definitions'],0.4,200.0,5.0,True,16,68,126,0.19047619047619002,0.112676056338028,0.14159292035398202,0.052805280528052,0.16736401673640167
['concept definitions'],0.4,200.0,20.0,True,19,61,123,0.23750000000000002,0.13380281690140802,0.171171171171171,0.063333333333333,0.20562770562770563
['concept definitions'],0.4,200.0,10.0,True,18,65,124,0.21686746987951802,0.12676056338028102,0.16,0.059800664451827,0.189873417721519
['concept definitions'],0.5,50.0,1.0,True,18,69,124,0.206896551724137,0.12676056338028102,0.15720524017467202,0.059800664451827,0.1836734693877551
['concept definitions'],0.5,50.0,5.0,True,23,61,119,0.273809523809523,0.161971830985915,0.203539823008849,0.077702702702702,0.2405857740585774
['concept definitions'],0.5,50.0,20.0,True,23,58,119,0.28395061728395005,0.161971830985915,0.20627802690582903,0.077702702702702,0.24678111587982832
['concept definitions'],0.5,50.0,10.0,True,21,61,121,0.25609756097560904,0.147887323943661,0.1875,0.070469798657718,0.22340425531914893
['concept definitions'],0.5,100.0,1.0,True,17,62,125,0.21518987341772103,0.119718309859154,0.15384615384615302,0.056291390728476005,0.185589519650655
['concept definitions'],0.5,100.0,5.0,True,17,60,125,0.22077922077922002,0.119718309859154,0.15525114155251102,0.056291390728476005,0.18888888888888888
['concept definitions'],0.5,100.0,10.0,True,18,55,124,0.24657534246575302,0.12676056338028102,0.167441860465116,0.059800664451827,0.2073732718894009
['concept definitions'],0.5,100.0,20.0,True,17,51,125,0.25,0.119718309859154,0.16190476190476102,0.056291390728476005,0.20531400966183574
['concept definitions'],0.5,200.0,1.0,True,15,63,127,0.192307692307692,0.105633802816901,0.13636363636363602,0.04934210526315701,0.16519823788546256
['concept definitions'],0.5,200.0,5.0,True,18,57,124,0.24,0.12676056338028102,0.16589861751152002,0.059800664451827,0.20361990950226244
['concept definitions'],0.5,200.0,20.0,True,17,48,125,0.261538461538461,0.119718309859154,0.16425120772946802,0.056291390728476005,0.21144278606965175
['concept definitions'],0.5,200.0,10.0,True,17,56,125,0.23287671232876703,0.119718309859154,0.15813953488372,0.056291390728476005,0.195852534562212
['concept definitions'],0.6000000000000001,50.0,1.0,True,21,53,121,0.283783783783783,0.147887323943661,0.194444444444444,0.070469798657718,0.23972602739726026
['concept definitions'],0.6000000000000001,50.0,5.0,True,20,50,122,0.28571428571428503,0.14084507042253502,0.18867924528301802,0.066889632107023,0.23696682464454977
['concept definitions'],0.6000000000000001,50.0,20.0,True,20,49,122,0.289855072463768,0.14084507042253502,0.18957345971563902,0.066889632107023,0.23923444976076555
['concept definitions'],0.6000000000000001,50.0,10.0,True,20,51,122,0.28169014084507005,0.14084507042253502,0.18779342723004602,0.066889632107023,0.2347417840375587
['concept definitions'],0.6000000000000001,100.0,1.0,True,18,50,124,0.264705882352941,0.12676056338028102,0.171428571428571,0.059800664451827,0.21739130434782608
['concept definitions'],0.6000000000000001,100.0,5.0,True,16,44,126,0.266666666666666,0.112676056338028,0.158415841584158,0.052805280528052,0.2094240837696335
['concept definitions'],0.6000000000000001,100.0,20.0,True,16,37,126,0.30188679245283,0.112676056338028,0.16410256410256402,0.052805280528052,0.22598870056497175
['concept definitions'],0.6000000000000001,100.0,10.0,True,16,44,126,0.266666666666666,0.112676056338028,0.158415841584158,0.052805280528052,0.2094240837696335
['concept definitions'],0.6000000000000001,200.0,1.0,True,15,43,127,0.25862068965517204,0.105633802816901,0.15000000000000002,0.04934210526315701,0.20053475935828877
['concept definitions'],0.6000000000000001,200.0,20.0,True,14,36,128,0.28,0.098591549295774,0.145833333333333,0.045901639344262,0.2046783625730994
['concept definitions'],0.6000000000000001,200.0,10.0,True,14,41,128,0.254545454545454,0.098591549295774,0.142131979695431,0.045901639344262,0.19337016574585636
['concept definitions'],0.6000000000000001,200.0,5.0,True,14,42,128,0.25,0.098591549295774,0.14141414141414102,0.045901639344262,0.1912568306010929
